Date,Location,WindGustSpeed,Humidity3pm
6/10/11,Albury,13,80
7/10/11,Albury,41,53
8/10/11,Albury,33,50
9/10/11,Albury,46,57
11/10/11,Albury,39,47
12/10/11,Albury,24,31
13/10/11,Albury,28,47
14/10/11,Albury,28,54
15/10/11,Albury,43,53
16/10/11,Albury,50,34
17/10/11,Albury,22,29
18/10/11,Albury,22,35
19/10/11,Albury,20,42
20/10/11,Albury,31,34
21/10/11,Albury,35,47
22/10/11,Albury,22,48
23/10/11,Albury,24,27
24/10/11,Albury,43,49
25/10/11,Albury,39,60
26/10/11,Albury,28,46
27/10/11,Albury,28,43
28/10/11,Albury,31,56
29/10/11,Albury,44,63
30/10/11,Albury,50,54
31/10/11,Albury,30,41
1/11/11,Albury,41,39
2/11/11,Albury,46,51
3/11/11,Albury,39,29
4/11/11,Albury,24,36
5/11/11,Albury,35,36
6/11/11,Albury,50,44
7/11/11,Albury,30,47
8/11/11,Albury,39,43
9/11/11,Albury,78,51
10/11/11,Albury,61,38
11/11/11,Albury,35,30
12/11/11,Albury,33,32
13/11/11,Albury,31,32
14/11/11,Albury,46,31
15/11/11,Albury,37,29
16/11/11,Albury,43,78
17/11/11,Albury,20,52
18/11/11,Albury,31,36
19/11/11,Albury,33,62
20/11/11,Albury,44,44
21/11/11,Albury,33,36
22/11/11,Albury,31,39
23/11/11,Albury,37,30
24/11/11,Albury,33,48
25/11/11,Albury,33,48
26/11/11,Albury,33,48
27/11/11,Albury,33,48
28/11/11,Albury,35,29
29/11/11,Albury,59,22
30/11/11,Albury,48,87
1/12/11,Albury,31,32
2/12/11,Albury,39,38
3/12/11,Albury,24,34
4/12/11,Albury,48,35
5/12/11,Albury,43,35
6/12/11,Albury,43,36
7/12/11,Albury,28,38
8/12/11,Albury,46,37
9/12/11,Albury,33,32
10/12/11,Albury,37,58
11/12/11,Albury,37,55
12/12/11,Albury,35,43
13/12/11,Albury,43,36
14/12/11,Albury,28,36
15/12/11,Albury,22,35
16/12/11,Albury,35,43
17/12/11,Albury,30,35
18/12/11,Albury,43,50
19/12/11,Albury,44,47
20/12/11,Albury,24,37
21/12/11,Albury,39,47
22/12/11,Albury,30,42
23/12/11,Albury,44,33
24/12/11,Albury,54,34
25/12/11,Albury,52,93
26/12/11,Albury,48,48
27/12/11,Albury,26,45
28/12/11,Albury,26,40
29/12/11,Albury,22,28
30/12/11,Albury,22,33
31/12/11,Albury,31,36
1/1/12,Albury,30,27
2/1/12,Albury,24,30
3/1/12,Albury,43,21
4/1/12,Albury,35,41
5/1/12,Albury,35,23
6/1/12,Albury,31,21
7/1/12,Albury,31,19
8/1/12,Albury,39,85
9/1/12,Albury,43,33
10/1/12,Albury,50,30
11/1/12,Albury,69,34
12/1/12,Albury,39,34
13/1/12,Albury,31,31
14/1/12,Albury,31,26
15/1/12,Albury,41,37
16/1/12,Albury,39,30
17/1/12,Albury,30,30
18/1/12,Albury,31,55
19/1/12,Albury,28,26
20/1/12,Albury,35,23
21/1/12,Albury,48,28
22/1/12,Albury,33,29
23/1/12,Albury,33,23
24/1/12,Albury,26,30
25/1/12,Albury,31,18
26/1/12,Albury,28,24
27/1/12,Albury,39,29
28/1/12,Albury,31,29
29/1/12,Albury,43,28
30/1/12,Albury,48,69
31/1/12,Albury,43,33
1/2/12,Albury,35,38
2/2/12,Albury,52,32
3/2/12,Albury,31,39
4/2/12,Albury,28,32
5/2/12,Albury,87,29
6/2/12,Albury,31,29
7/2/12,Albury,35,29
8/2/12,Albury,28,25
9/2/12,Albury,26,57
10/2/12,Albury,43,43
11/2/12,Albury,35,42
12/2/12,Albury,35,36
13/2/12,Albury,24,30
14/2/12,Albury,26,34
15/2/12,Albury,28,31
16/2/12,Albury,30,63
17/2/12,Albury,31,49
18/2/12,Albury,28,40
19/2/12,Albury,26,54
20/2/12,Albury,39,86
21/2/12,Albury,31,36
22/2/12,Albury,44,37
23/2/12,Albury,31,29
24/2/12,Albury,28,27
25/2/12,Albury,31,15
26/2/12,Albury,37,100
27/2/12,Albury,31,67
28/2/12,Albury,48,64
29/2/12,Albury,24,69
1/3/12,Albury,57,88
2/3/12,Albury,48,46
3/3/12,Albury,52,92
4/3/12,Albury,35,65
5/3/12,Albury,33,44
6/3/12,Albury,43,50
7/3/12,Albury,52,42
8/3/12,Albury,37,43
9/3/12,Albury,37,46
10/3/12,Albury,28,39
11/3/12,Albury,30,41
12/3/12,Albury,24,46
13/3/12,Albury,31,45
14/3/12,Albury,31,61
15/3/12,Albury,41,44
16/3/12,Albury,46,93
17/3/12,Albury,30,50
18/3/12,Albury,28,46
19/3/12,Albury,30,41
20/3/12,Albury,30,47
21/3/12,Albury,50,61
22/3/12,Albury,28,46
23/3/12,Albury,54,47
24/3/12,Albury,37,54
25/3/12,Albury,24,46
26/3/12,Albury,24,45
27/3/12,Albury,13,57
28/3/12,Albury,26,75
29/3/12,Albury,20,43
30/3/12,Albury,22,44
31/3/12,Albury,28,40
1/4/12,Albury,28,47
2/4/12,Albury,24,42
3/4/12,Albury,30,41
4/4/12,Albury,17,52
5/4/12,Albury,19,51
6/4/12,Albury,57,51
7/4/12,Albury,43,41
8/4/12,Albury,35,45
9/4/12,Albury,56,58
10/4/12,Albury,22,37
11/4/12,Albury,20,34
12/4/12,Albury,22,35
13/4/12,Albury,15,33
14/4/12,Albury,15,63
15/4/12,Albury,17,38
16/4/12,Albury,19,36
17/4/12,Albury,24,38
18/4/12,Albury,30,48
19/4/12,Albury,24,76
20/4/12,Albury,19,62
21/4/12,Albury,43,50
22/4/12,Albury,43,57
23/4/12,Albury,39,42
24/4/12,Albury,35,79
25/4/12,Albury,39,63
26/4/12,Albury,19,63
27/4/12,Albury,19,58
28/4/12,Albury,26,56
29/4/12,Albury,26,47
30/4/12,Albury,30,50
1/5/12,Albury,24,56
2/5/12,Albury,30,89
3/5/12,Albury,30,53
4/5/12,Albury,28,56
5/5/12,Albury,28,65
6/5/12,Albury,17,71
7/5/12,Albury,20,68
8/5/12,Albury,28,49
9/5/12,Albury,26,72
10/5/12,Albury,13,56
11/5/12,Albury,33,64
12/5/12,Albury,35,53
13/5/12,Albury,43,56
14/5/12,Albury,17,46
15/5/12,Albury,17,52
16/5/12,Albury,17,58
17/5/12,Albury,13,51
18/5/12,Albury,13,65
19/5/12,Albury,17,59
20/5/12,Albury,17,50
21/5/12,Albury,13,59
22/5/12,Albury,22,54
23/5/12,Albury,33,38
24/5/12,Albury,24,96
25/5/12,Albury,59,86
26/5/12,Albury,35,79
27/5/12,Albury,20,63
28/5/12,Albury,17,57
29/5/12,Albury,15,56
30/5/12,Albury,11,57
31/5/12,Albury,13,63
1/6/12,Albury,11,56
2/6/12,Albury,11,60
3/6/12,Albury,31,72
4/6/12,Albury,35,86
5/6/12,Albury,65,52
6/6/12,Albury,20,50
7/6/12,Albury,17,52
8/6/12,Albury,13,54
9/6/12,Albury,11,64
10/6/12,Albury,13,50
11/6/12,Albury,15,52
12/6/12,Albury,11,53
13/6/12,Albury,13,60
14/6/12,Albury,43,65
15/6/12,Albury,28,59
16/6/12,Albury,20,86
17/6/12,Albury,26,89
18/6/12,Albury,22,75
19/6/12,Albury,28,53
20/6/12,Albury,20,64
21/6/12,Albury,35,59
22/6/12,Albury,44,90
23/6/12,Albury,24,68
24/6/12,Albury,24,89
25/6/12,Albury,28,81
26/6/12,Albury,22,67
27/6/12,Albury,15,67
28/6/12,Albury,15,74
29/6/12,Albury,35,68
30/6/12,Albury,39,68
1/7/12,Albury,26,91
2/7/12,Albury,28,74
3/7/12,Albury,24,67
4/7/12,Albury,17,47
5/7/12,Albury,17,48
6/7/12,Albury,13,53
7/7/12,Albury,17,58
8/7/12,Albury,17,59
9/7/12,Albury,24,60
10/7/12,Albury,44,97
11/7/12,Albury,39,73
12/7/12,Albury,28,90
13/7/12,Albury,24,81
14/7/12,Albury,48,72
15/7/12,Albury,33,64
16/7/12,Albury,22,89
17/7/12,Albury,19,66
18/7/12,Albury,39,69
19/7/12,Albury,24,58
20/7/12,Albury,31,67
21/7/12,Albury,15,53
22/7/12,Albury,19,54
23/7/12,Albury,13,49
24/7/12,Albury,15,66
25/7/12,Albury,28,64
26/7/12,Albury,37,55
27/7/12,Albury,17,86
28/7/12,Albury,28,71
29/7/12,Albury,33,55
30/7/12,Albury,13,56
31/7/12,Albury,20,47
1/8/12,Albury,20,50
2/8/12,Albury,17,65
3/8/12,Albury,24,53
4/8/12,Albury,28,62
5/8/12,Albury,54,59
6/8/12,Albury,50,60
7/8/12,Albury,30,49
8/8/12,Albury,35,54
9/8/12,Albury,65,82
10/8/12,Albury,46,45
11/8/12,Albury,24,47
12/8/12,Albury,20,46
13/8/12,Albury,20,61
14/8/12,Albury,33,54
15/8/12,Albury,26,67
16/8/12,Albury,33,63
17/8/12,Albury,50,69
18/8/12,Albury,37,74
19/8/12,Albury,30,62
20/8/12,Albury,17,55
21/8/12,Albury,33,45
22/8/12,Albury,35,50
23/8/12,Albury,43,96
24/8/12,Albury,46,70
25/8/12,Albury,28,63
26/8/12,Albury,31,50
27/8/12,Albury,19,59
28/8/12,Albury,20,55
29/8/12,Albury,48,48
30/8/12,Albury,56,53
31/8/12,Albury,39,47
1/9/12,Albury,26,44
2/9/12,Albury,24,45
3/9/12,Albury,19,48
4/9/12,Albury,22,36
5/9/12,Albury,83,43
6/9/12,Albury,44,57
7/9/12,Albury,67,59
8/9/12,Albury,46,63
9/9/12,Albury,30,54
10/9/12,Albury,22,53
11/9/12,Albury,15,44
12/9/12,Albury,28,37
13/9/12,Albury,57,46
14/9/12,Albury,31,61
15/9/12,Albury,19,49
16/9/12,Albury,26,56
17/9/12,Albury,20,53
18/9/12,Albury,33,68
19/9/12,Albury,43,58
20/9/12,Albury,39,50
21/9/12,Albury,39,60
22/9/12,Albury,19,51
23/9/12,Albury,48,45
24/9/12,Albury,43,44
25/9/12,Albury,19,43
26/9/12,Albury,44,36
27/9/12,Albury,54,44
28/9/12,Albury,67,62
29/9/12,Albury,50,41
30/9/12,Albury,35,49
1/10/12,Albury,43,45
2/10/12,Albury,19,44
3/10/12,Albury,28,36
4/10/12,Albury,33,22
6/10/12,Albury,33,100
7/10/12,Albury,31,51
8/10/12,Albury,28,58
9/10/12,Albury,31,47
10/10/12,Albury,30,47
11/10/12,Albury,28,85
12/10/12,Albury,46,41
13/10/12,Albury,41,43
14/10/12,Albury,37,50
15/10/12,Albury,30,40
16/10/12,Albury,35,77
17/10/12,Albury,33,45
18/10/12,Albury,26,43
19/10/12,Albury,24,35
20/10/12,Albury,41,34
21/10/12,Albury,48,35
22/10/12,Albury,35,34
23/10/12,Albury,24,41
24/10/12,Albury,22,45
25/10/12,Albury,44,45
26/10/12,Albury,46,41
27/10/12,Albury,46,38
28/10/12,Albury,20,35
29/10/12,Albury,28,31
30/10/12,Albury,31,40
31/10/12,Albury,24,38
1/11/12,Albury,54,47
2/11/12,Albury,28,43
3/11/12,Albury,31,37
4/11/12,Albury,31,30
5/11/12,Albury,28,51
6/11/12,Albury,39,42
7/11/12,Albury,24,93
8/11/12,Albury,35,55
9/11/12,Albury,44,37
10/11/12,Albury,30,27
11/11/12,Albury,28,35
12/11/12,Albury,44,31
13/11/12,Albury,24,37
14/11/12,Albury,24,35
15/11/12,Albury,37,25
16/11/12,Albury,39,29
17/11/12,Albury,28,44
18/11/12,Albury,52,35
19/11/12,Albury,41,36
20/11/12,Albury,24,34
21/11/12,Albury,54,24
22/11/12,Albury,24,27
23/11/12,Albury,24,28
24/11/12,Albury,31,30
25/11/12,Albury,41,16
26/11/12,Albury,43,21
27/11/12,Albury,33,52
28/11/12,Albury,30,44
29/11/12,Albury,35,35
30/11/12,Albury,43,46
1/1/13,Albury,44,16
2/1/13,Albury,28,17
3/1/13,Albury,22,20
4/1/13,Albury,44,12
5/1/13,Albury,81,17
6/1/13,Albury,39,22
7/1/13,Albury,41,22
8/1/13,Albury,78,16
9/1/13,Albury,52,27
10/1/13,Albury,31,24
11/1/13,Albury,37,12
12/1/13,Albury,37,32
13/1/13,Albury,33,80
14/1/13,Albury,39,29
15/1/13,Albury,30,27
16/1/13,Albury,35,12
17/1/13,Albury,35,11
18/1/13,Albury,65,12
19/1/13,Albury,28,30
20/1/13,Albury,22,32
21/1/13,Albury,50,29
22/1/13,Albury,52,11
23/1/13,Albury,30,20
24/1/13,Albury,46,23
25/1/13,Albury,43,31
26/1/13,Albury,46,33
27/1/13,Albury,31,20
28/1/13,Albury,54,36
29/1/13,Albury,50,31
30/1/13,Albury,33,27
31/1/13,Albury,48,13
1/3/13,Albury,50,31
2/3/13,Albury,41,28
3/3/13,Albury,37,23
4/3/13,Albury,24,23
5/3/13,Albury,31,28
6/3/13,Albury,28,34
7/3/13,Albury,30,29
8/3/13,Albury,37,24
9/3/13,Albury,30,32
10/3/13,Albury,24,24
11/3/13,Albury,26,32
12/3/13,Albury,35,32
13/3/13,Albury,35,28
14/3/13,Albury,31,26
15/3/13,Albury,22,31
16/3/13,Albury,46,36
17/3/13,Albury,35,26
18/3/13,Albury,33,28
19/3/13,Albury,26,25
20/3/13,Albury,46,33
21/3/13,Albury,67,82
22/3/13,Albury,33,45
23/3/13,Albury,28,38
24/3/13,Albury,41,29
25/3/13,Albury,31,34
26/3/13,Albury,33,29
27/3/13,Albury,61,27
28/3/13,Albury,46,84
29/3/13,Albury,31,38
30/3/13,Albury,28,53
31/3/13,Albury,30,60
1/4/13,Albury,30,42
2/4/13,Albury,30,49
3/4/13,Albury,35,40
4/4/13,Albury,22,38
5/4/13,Albury,19,42
6/4/13,Albury,20,40
7/4/13,Albury,43,37
8/4/13,Albury,17,44
9/4/13,Albury,19,39
10/4/13,Albury,24,38
11/4/13,Albury,24,34
12/4/13,Albury,28,33
13/4/13,Albury,28,32
14/4/13,Albury,17,53
15/4/13,Albury,30,47
16/4/13,Albury,22,43
17/4/13,Albury,17,49
18/4/13,Albury,39,37
19/4/13,Albury,48,41
20/4/13,Albury,35,38
21/4/13,Albury,46,35
22/4/13,Albury,26,79
23/4/13,Albury,30,47
24/4/13,Albury,30,48
25/4/13,Albury,31,48
26/4/13,Albury,26,53
27/4/13,Albury,24,44
28/4/13,Albury,28,28
29/4/13,Albury,17,77
30/4/13,Albury,19,62
1/5/13,Albury,33,50
2/5/13,Albury,24,38
3/5/13,Albury,22,35
4/5/13,Albury,28,38
5/5/13,Albury,17,35
6/5/13,Albury,22,37
10/5/13,Albury,13,38
11/5/13,Albury,24,39
12/5/13,Albury,46,38
13/5/13,Albury,41,65
14/5/13,Albury,22,82
15/5/13,Albury,39,79
16/5/13,Albury,50,76
17/5/13,Albury,31,71
18/5/13,Albury,31,62
19/5/13,Albury,28,63
20/5/13,Albury,20,72
21/5/13,Albury,15,55
22/5/13,Albury,15,79
23/5/13,Albury,33,45
24/5/13,Albury,22,40
25/5/13,Albury,22,57
26/5/13,Albury,9,81
27/5/13,Albury,17,53
28/5/13,Albury,15,62
29/5/13,Albury,22,57
30/5/13,Albury,26,91
31/5/13,Albury,30,82
1/6/13,Albury,35,98
2/6/13,Albury,31,48
3/6/13,Albury,22,70
4/6/13,Albury,11,69
5/6/13,Albury,59,71
6/6/13,Albury,22,65
7/6/13,Albury,39,64
8/6/13,Albury,13,65
9/6/13,Albury,13,71
10/6/13,Albury,13,80
11/6/13,Albury,20,67
12/6/13,Albury,28,100
13/6/13,Albury,28,93
14/6/13,Albury,11,90
15/6/13,Albury,17,51
16/6/13,Albury,17,51
17/6/13,Albury,11,83
18/6/13,Albury,15,63
19/6/13,Albury,24,52
20/6/13,Albury,15,50
21/6/13,Albury,13,60
22/6/13,Albury,15,53
23/6/13,Albury,19,51
24/6/13,Albury,26,85
25/6/13,Albury,39,51
26/6/13,Albury,48,51
27/6/13,Albury,11,67
28/6/13,Albury,13,59
29/6/13,Albury,17,60
30/6/13,Albury,19,54
1/7/13,Albury,20,82
2/7/13,Albury,26,65
3/7/13,Albury,15,69
4/7/13,Albury,48,59
5/7/13,Albury,72,56
6/7/13,Albury,35,60
7/7/13,Albury,39,74
8/7/13,Albury,26,61
9/7/13,Albury,17,55
10/7/13,Albury,15,55
11/7/13,Albury,15,60
12/7/13,Albury,19,64
13/7/13,Albury,17,74
14/7/13,Albury,33,90
15/7/13,Albury,37,89
16/7/13,Albury,20,85
17/7/13,Albury,24,78
18/7/13,Albury,57,69
19/7/13,Albury,52,69
20/7/13,Albury,52,78
21/7/13,Albury,35,65
22/7/13,Albury,31,73
23/7/13,Albury,30,73
24/7/13,Albury,17,56
25/7/13,Albury,13,73
26/7/13,Albury,17,63
27/7/13,Albury,19,69
28/7/13,Albury,35,56
29/7/13,Albury,52,70
30/7/13,Albury,24,90
31/7/13,Albury,17,72
1/8/13,Albury,13,65
2/8/13,Albury,52,55
3/8/13,Albury,43,83
4/8/13,Albury,48,62
5/8/13,Albury,26,85
6/8/13,Albury,37,68
7/8/13,Albury,28,89
8/8/13,Albury,37,55
9/8/13,Albury,20,85
10/8/13,Albury,22,62
11/8/13,Albury,20,58
12/8/13,Albury,69,54
13/8/13,Albury,41,57
14/8/13,Albury,56,58
15/8/13,Albury,20,60
16/8/13,Albury,57,45
17/8/13,Albury,44,58
18/8/13,Albury,50,43
19/8/13,Albury,52,72
20/8/13,Albury,35,63
21/8/13,Albury,28,67
22/8/13,Albury,44,85
23/8/13,Albury,44,94
24/8/13,Albury,22,75
25/8/13,Albury,24,64
26/8/13,Albury,28,61
27/8/13,Albury,17,60
28/8/13,Albury,20,59
29/8/13,Albury,57,51
30/8/13,Albury,30,61
31/8/13,Albury,20,45
1/9/13,Albury,17,53
2/9/13,Albury,15,42
3/9/13,Albury,15,51
4/9/13,Albury,54,51
5/9/13,Albury,28,51
6/9/13,Albury,22,61
7/9/13,Albury,33,50
8/9/13,Albury,30,36
9/9/13,Albury,52,47
10/9/13,Albury,50,54
11/9/13,Albury,35,64
12/9/13,Albury,46,50
13/9/13,Albury,26,50
14/9/13,Albury,28,53
15/9/13,Albury,50,48
16/9/13,Albury,30,99
17/9/13,Albury,35,82
18/9/13,Albury,70,76
19/9/13,Albury,39,67
20/9/13,Albury,43,72
21/9/13,Albury,26,47
22/9/13,Albury,30,56
23/9/13,Albury,31,47
24/9/13,Albury,39,47
25/9/13,Albury,31,44
26/9/13,Albury,70,50
27/9/13,Albury,22,43
28/9/13,Albury,59,46
29/9/13,Albury,26,51
30/9/13,Albury,50,42
1/10/13,Albury,72,56
2/10/13,Albury,80,41
3/10/13,Albury,43,48
4/10/13,Albury,20,48
5/10/13,Albury,28,50
6/10/13,Albury,41,46
7/10/13,Albury,31,51
8/10/13,Albury,31,48
9/10/13,Albury,28,45
11/10/13,Albury,37,52
12/10/13,Albury,28,38
13/10/13,Albury,61,61
14/10/13,Albury,44,49
15/10/13,Albury,30,42
16/10/13,Albury,50,21
17/10/13,Albury,69,43
18/10/13,Albury,22,40
19/10/13,Albury,28,26
20/10/13,Albury,33,29
21/10/13,Albury,33,45
22/10/13,Albury,52,60
23/10/13,Albury,46,87
24/10/13,Albury,56,37
25/10/13,Albury,35,45
26/10/13,Albury,37,46
27/10/13,Albury,22,36
28/10/13,Albury,30,50
29/10/13,Albury,46,48
30/10/13,Albury,31,34
31/10/13,Albury,28,28
1/11/13,Albury,30,24
2/11/13,Albury,26,45
3/11/13,Albury,67,34
4/11/13,Albury,30,33
5/11/13,Albury,33,18
6/11/13,Albury,31,13
7/11/13,Albury,22,22
8/11/13,Albury,48,23
9/11/13,Albury,43,35
10/11/13,Albury,43,50
11/11/13,Albury,46,61
12/11/13,Albury,46,65
13/11/13,Albury,31,55
14/11/13,Albury,35,48
15/11/13,Albury,35,34
16/11/13,Albury,54,32
17/11/13,Albury,24,35
18/11/13,Albury,31,33
19/11/13,Albury,22,24
20/11/13,Albury,59,14
21/11/13,Albury,31,50
22/11/13,Albury,46,21
23/11/13,Albury,33,36
24/11/13,Albury,50,29
25/11/13,Albury,48,30
26/11/13,Albury,33,25
27/11/13,Albury,31,22
28/11/13,Albury,76,13
29/11/13,Albury,33,27
30/11/13,Albury,26,16
1/12/13,Albury,33,23
2/12/13,Albury,28,19
3/12/13,Albury,44,15
4/12/13,Albury,54,93
5/12/13,Albury,56,60
6/12/13,Albury,43,32
7/12/13,Albury,44,28
8/12/13,Albury,31,20
9/12/13,Albury,50,31
10/12/13,Albury,44,35
11/12/13,Albury,43,33
12/12/13,Albury,35,22
13/12/13,Albury,37,29
14/12/13,Albury,33,19
15/12/13,Albury,41,31
16/12/13,Albury,43,28
17/12/13,Albury,30,29
18/12/13,Albury,28,17
19/12/13,Albury,37,17
20/12/13,Albury,46,14
21/12/13,Albury,54,12
22/12/13,Albury,39,22
23/12/13,Albury,37,68
24/12/13,Albury,20,24
25/12/13,Albury,28,44
26/12/13,Albury,52,28
27/12/13,Albury,24,25
28/12/13,Albury,39,18
29/12/13,Albury,35,14
30/12/13,Albury,41,18
31/12/13,Albury,43,14
1/1/14,Albury,43,38
2/1/14,Albury,31,22
3/1/14,Albury,44,32
4/1/14,Albury,46,28
5/1/14,Albury,65,24
6/1/14,Albury,56,27
7/1/14,Albury,41,23
8/1/14,Albury,33,26
9/1/14,Albury,31,38
10/1/14,Albury,28,27
11/1/14,Albury,30,26
12/1/14,Albury,30,13
13/1/14,Albury,46,17
14/1/14,Albury,33,19
15/1/14,Albury,28,15
16/1/14,Albury,35,12
17/1/14,Albury,33,11
18/1/14,Albury,39,15
19/1/14,Albury,37,21
20/1/14,Albury,52,25
21/1/14,Albury,41,26
22/1/14,Albury,39,20
23/1/14,Albury,31,23
24/1/14,Albury,41,86
25/1/14,Albury,35,33
26/1/14,Albury,28,24
27/1/14,Albury,28,27
28/1/14,Albury,31,22
29/1/14,Albury,39,18
30/1/14,Albury,35,17
31/1/14,Albury,44,16
1/2/14,Albury,39,15
2/2/14,Albury,28,14
3/2/14,Albury,57,17
4/2/14,Albury,48,24
5/2/14,Albury,33,26
6/2/14,Albury,31,27
7/2/14,Albury,37,18
8/2/14,Albury,33,13
9/2/14,Albury,63,10
10/2/14,Albury,28,19
11/2/14,Albury,30,17
12/2/14,Albury,19,24
13/2/14,Albury,22,39
14/2/14,Albury,28,33
15/2/14,Albury,20,98
16/2/14,Albury,43,34
17/2/14,Albury,31,33
18/2/14,Albury,35,32
19/2/14,Albury,83,31
20/2/14,Albury,46,30
21/2/14,Albury,35,33
22/2/14,Albury,24,32
23/2/14,Albury,20,32
24/2/14,Albury,24,27
25/2/14,Albury,54,23
26/2/14,Albury,41,45
27/2/14,Albury,33,25
28/2/14,Albury,31,47
1/3/14,Albury,50,54
2/3/14,Albury,20,36
3/3/14,Albury,19,33
4/3/14,Albury,41,34
5/3/14,Albury,28,44
6/3/14,Albury,41,35
7/3/14,Albury,30,22
8/3/14,Albury,61,25
9/3/14,Albury,24,33
10/3/14,Albury,28,29
11/3/14,Albury,50,27
12/3/14,Albury,31,33
13/3/14,Albury,20,42
14/3/14,Albury,37,18
15/3/14,Albury,63,28
16/3/14,Albury,48,38
17/3/14,Albury,37,47
18/3/14,Albury,31,42
19/3/14,Albury,28,25
20/3/14,Albury,24,31
21/3/14,Albury,72,56
22/3/14,Albury,24,30
23/3/14,Albury,35,33
24/3/14,Albury,24,49
25/3/14,Albury,31,45
26/3/14,Albury,24,78
27/3/14,Albury,28,68
28/3/14,Albury,20,56
29/3/14,Albury,19,60
30/3/14,Albury,22,98
31/3/14,Albury,19,50
1/4/14,Albury,19,51
2/4/14,Albury,24,46
3/4/14,Albury,17,81
4/4/14,Albury,48,88
5/4/14,Albury,30,67
6/4/14,Albury,19,43
7/4/14,Albury,30,41
8/4/14,Albury,22,48
9/4/14,Albury,20,85
10/4/14,Albury,20,100
11/4/14,Albury,30,68
12/4/14,Albury,44,46
13/4/14,Albury,28,48
14/4/14,Albury,30,43
15/4/14,Albury,50,41
16/4/14,Albury,22,47
17/4/14,Albury,24,47
18/4/14,Albury,37,57
19/4/14,Albury,30,47
20/4/14,Albury,24,49
21/4/14,Albury,17,55
22/4/14,Albury,28,48
23/4/14,Albury,31,52
24/4/14,Albury,33,56
25/4/14,Albury,22,51
26/4/14,Albury,41,46
27/4/14,Albury,19,57
28/4/14,Albury,20,60
29/4/14,Albury,52,65
30/4/14,Albury,28,58
1/5/14,Albury,24,58
2/5/14,Albury,26,52
3/5/14,Albury,30,82
4/5/14,Albury,39,53
5/5/14,Albury,30,60
6/5/14,Albury,24,56
7/5/14,Albury,33,45
8/5/14,Albury,28,47
9/5/14,Albury,17,61
10/5/14,Albury,22,97
11/5/14,Albury,26,71
12/5/14,Albury,13,66
13/5/14,Albury,15,65
14/5/14,Albury,20,65
15/5/14,Albury,15,62
16/5/14,Albury,15,61
17/5/14,Albury,11,66
18/5/14,Albury,11,70
19/5/14,Albury,33,68
20/5/14,Albury,19,68
21/5/14,Albury,15,77
22/5/14,Albury,19,72
23/5/14,Albury,19,80
24/5/14,Albury,22,72
25/5/14,Albury,15,77
26/5/14,Albury,19,71
27/5/14,Albury,63,95
28/5/14,Albury,26,88
29/5/14,Albury,13,64
30/5/14,Albury,15,59
31/5/14,Albury,22,67
1/6/14,Albury,24,95
2/6/14,Albury,26,79
3/6/14,Albury,30,82
5/6/14,Albury,17,77
6/6/14,Albury,20,54
7/6/14,Albury,17,65
8/6/14,Albury,30,54
9/6/14,Albury,19,54
10/6/14,Albury,11,61
11/6/14,Albury,13,70
12/6/14,Albury,24,63
13/6/14,Albury,20,100
14/6/14,Albury,19,77
15/6/14,Albury,35,53
16/6/14,Albury,43,98
17/6/14,Albury,22,77
18/6/14,Albury,13,84
19/6/14,Albury,17,83
20/6/14,Albury,24,60
21/6/14,Albury,17,75
22/6/14,Albury,15,79
23/6/14,Albury,52,86
24/6/14,Albury,67,70
25/6/14,Albury,48,73
26/6/14,Albury,48,63
27/6/14,Albury,33,69
28/6/14,Albury,44,74
29/6/14,Albury,56,84
30/6/14,Albury,28,73
1/7/14,Albury,48,80
2/7/14,Albury,20,78
3/7/14,Albury,13,68
4/7/14,Albury,22,67
5/7/14,Albury,39,85
6/7/14,Albury,33,89
7/7/14,Albury,19,77
8/7/14,Albury,30,70
9/7/14,Albury,43,87
10/7/14,Albury,35,91
11/7/14,Albury,28,86
12/7/14,Albury,39,59
13/7/14,Albury,22,62
14/7/14,Albury,13,54
15/7/14,Albury,24,90
16/7/14,Albury,20,69
17/7/14,Albury,50,56
18/7/14,Albury,39,50
19/7/14,Albury,20,56
20/7/14,Albury,13,50
21/7/14,Albury,15,58
22/7/14,Albury,13,54
23/7/14,Albury,13,63
24/7/14,Albury,20,79
25/7/14,Albury,46,61
26/7/14,Albury,20,77
27/7/14,Albury,15,83
28/7/14,Albury,24,66
29/7/14,Albury,41,58
30/7/14,Albury,43,78
31/7/14,Albury,56,37
1/8/14,Albury,54,81
2/8/14,Albury,24,56
3/8/14,Albury,15,44
4/8/14,Albury,13,48
5/8/14,Albury,24,56
6/8/14,Albury,11,81
7/8/14,Albury,26,63
8/8/14,Albury,13,73
9/8/14,Albury,17,64
10/8/14,Albury,39,49
11/8/14,Albury,20,41
12/8/14,Albury,22,35
13/8/14,Albury,24,42
14/8/14,Albury,13,48
15/8/14,Albury,19,51
16/8/14,Albury,15,64
17/8/14,Albury,22,89
18/8/14,Albury,30,52
19/8/14,Albury,52,54
20/8/14,Albury,15,57
21/8/14,Albury,52,48
22/8/14,Albury,15,46
23/8/14,Albury,22,51
24/8/14,Albury,26,67
25/8/14,Albury,13,47
26/8/14,Albury,30,39
27/8/14,Albury,15,43
28/8/14,Albury,22,45
29/8/14,Albury,17,52
30/8/14,Albury,20,52
31/8/14,Albury,19,54
1/9/14,Albury,43,40
2/9/14,Albury,61,73
3/9/14,Albury,24,48
